(title "Particle Tracks")
(labels "Path Length" "DPM Velocity Magnitude")

((xy/key/label "particle-1")
0	0.0598492
1.03852e-06	0.0598492
2.26314e-06	0.0635995
3.70568e-06	0.0706656
5.40536e-06	0.07819
7.40833e-06	0.0862673
9.76988e-06	0.0949743
1.25534e-05	0.104355
1.58361e-05	0.114482
1.9707e-05	0.125423
2.4275e-05	0.13727
2.96665e-05	0.150115
3.60341e-05	0.164064
4.35584e-05	0.179223
5.24555e-05	0.195708
6.29837e-05	0.213635
7.54495e-05	0.233131
9.02206e-05	0.254326
0.000107733	0.277374
0.000128509	0.302501
0.00015317	0.330109
0.000182471	0.361504
0.000217349	0.398046
0.000258993	0.441822
0.000309045	0.498229
0.000364308	0.578483
0.000370031	0.578391
0.000427198	0.703901
0.000446547	0.704169
0.00050651	0.910132
0.000548057	0.912335
0.000618563	1.24566
0.000693299	1.24758
0.000784692	1.75085
0.000891213	1.75134
0.000913493	1.75298
0.000914786	2.77148
0.0010421	2.71219
0.00109539	2.81558
0.00127808	2.77778
0.00142788	2.61498
0.00171348	3.63244
0.00213346	3.96932
0.00225694	4.00868
0.00256788	4.41516
0.00312654	7.1887
0.00331347	7.64018
0.00345239	7.3179
0.00401793	7.35862
0.00457779	7.73004
0.00467983	7.68331
0.00507976	7.49561
0.0056627	11.5805
0.00591694	11.5708
0.00613706	11.6158
0.00672698	8.76709
0.0071379	8.92065
0.00771815	8.8476
0.00829752	9.76166
0.00831705	9.79716
0.00888465	9.48765
0.0090444	9.82757
0.00943152	12.7747
0.00999433	9.76526
0.0103212	9.26169
0.0104632	11.4136
0.0110524	11.1159
0.0114924	11.5487
0.0119538	10.6823
0.0125515	11.724
0.0131647	10.3926
0.0136414	10.0205
0.0142617	11.6232
0.0147628	16.7287
0.0149504	13.7024
0.0149657	15.9321
0.0156318	14.2387
0.0159169	14.6869
0.016591	13.7359
0.0171048	13.922
0.0177871	12.8232
0.0181489	13.5985
0.0183269	14.4057
0.0190258	12.6476
0.0195865	11.9998
0.0202939	13.2614
0.0208841	15.396
0.0213743	14.3922
0.022097	15.5088
0.0222208	15.5911
0.0229524	15.3042
0.0235977	16.3333
0.0243382	14.7486
0.0246087	15.0983
0.025016	17.8664
0.0257716	15.959
0.0264767	16.5324
0.0272417	15.9766
0.0278765	21.3979
0.0279807	25.8256
0.0287601	16.3403
0.028793	16.2298
0.0295289	17.1336
0.0303532	16.9448
0.0311224	17.7145
0.0312425	17.3332
0.032081	17.9192
0.0327621	19.7824
0.0336119	18.9088
0.0337668	18.8221
0.034449	25.0548
0.0348244	20.0131
0.0356511	17.3847
0.0361827	18.1081
0.0370206	17.6967
0.0378585	19.6001
0.0379677	20.1949
0.038601	17.292
0.0394503	18.0025
0.0398034	18.7312
0.0406643	18.2794
0.0415251	19.4056
0.0416912	19.864
0.0425639	17.4781
0.0426837	17.3945
0.0435545	19.5246
