(title "Particle Tracks")
(labels "Path Length" "DPM Velocity Magnitude")

((xy/key/label "particle-1")
0	0.0595869
1.03857e-06	0.0595868
2.26274e-06	0.0630791
3.7056e-06	0.069652
5.40592e-06	0.0767179
7.40974e-06	0.0843578
9.77114e-06	0.0926373
1.25565e-05	0.101595
1.584e-05	0.111302
1.97126e-05	0.121821
2.42837e-05	0.133237
2.96782e-05	0.145636
3.60482e-05	0.15912
4.35748e-05	0.173797
5.24727e-05	0.189781
6.29987e-05	0.2072
7.54577e-05	0.226196
9.02136e-05	0.24693
0.000107701	0.269618
0.000128437	0.294593
0.000153044	0.322417
0.000182283	0.354661
0.000217096	0.393143
0.000258707	0.440805
0.000308831	0.504515
0.000362857	0.597355
0.000370156	0.59729
0.000426603	0.742392
0.000447657	0.742812
0.000508141	0.974546
0.00055144	0.976727
0.000623367	1.29791
0.000701035	1.29886
0.000794925	1.71085
0.000904458	1.74241
0.00092825	1.75503
0.000940893	2.76259
0.00106944	2.83269
0.00124691	3.02321
0.00144806	2.89092
0.00174649	3.67224
0.00219688	3.92437
0.00222783	3.92468
0.00259164	4.25077
0.00314924	5.85967
0.00342058	6.0998
0.00345094	6.6353
0.00401637	6.36499
0.0045761	7.42883
0.00464579	7.41066
0.00500415	7.49274
0.00558723	11.3955
0.00588098	11.6076
0.00636765	11.2691
0.00695677	9.72937
0.00710029	9.8464
0.0076804	9.36212
0.00825964	9.83229
0.00827802	9.85298
0.00884543	9.52135
0.00933796	13.5042
0.00939129	15.6027
0.00957992	11.4002
0.0101695	12.9745
0.0104219	13.1066
0.011011	13.4265
0.0114502	13.5799
0.0120459	11.6662
0.0122972	11.9305
0.0125084	12.6513
0.0131216	11.598
0.0135973	11.7405
0.0142175	11.1445
0.0142249	11.1463
0.0147176	18.4307
0.015374	16.1195
0.0153772	16.112
0.0158705	14.5705
0.0165446	12.1416
0.017057	11.3674
0.0177393	12.4624
0.0182785	14.3463
0.018625	13.7603
0.0193238	14.2144
0.0195361	14.5142
0.0202438	14.5013
0.0208314	15.371
0.0215476	14.0772
0.0219559	15.3408
0.0221655	17.8562
0.0228977	15.4133
0.0235398	15.7482
0.0241978	14.6863
0.0249554	22.8544
0.025301	19.8854
0.02609	16.4668
0.0264134	16.378
0.0272122	16.1833
0.0279148	16.8683
0.0286731	15.5109
0.0294607	16.6559
0.030285	16.729
0.031052	17.2275
0.0318871	15.8766
0.0321331	15.9396
0.0326897	17.4278
0.0335394	17.2451
0.034375	17.5595
0.0352361	16.2643
0.0357537	16.6766
0.0361088	18.1621
0.0369833	17.7879
0.0378578	17.8359
0.0378923	17.8668
0.0387787	16.6864
0.0396054	18.0117
0.0397268	19.0739
0.0406253	18.7378
0.0415238	19.2535
0.0416135	19.2839
0.0425243	18.8638
0.042568	18.8743
0.0434405	25.3339
0.0435537	28.8041
0.0437589	23.9958
0.0446417	18.5757
0.0455245	19.5689
0.0455487	19.5417
0.0464437	19.3196
0.0473386	20.5984
0.0476	21.6969
0.0482902	18.9004
0.0491939	19.2839
0.049709	20.2623
0.0506254	19.9876
0.0515416	20.5333
0.0518772	21.0592
0.0528063	20.128
0.0532857	20.5163
0.0541061	26.5244
0.0550426	22.2754
0.055979	20.3207
0.0561243	20.3172
0.0563972	20.6403
0.0573061	20.8405
0.0582149	21.7644
0.0587521	24.8008
0.0588487	23.7832
0.0597631	19.4049
0.0606775	20.8534
0.0611725	21.4054
0.0620999	22.7615
0.0630273	24.1478
